Customer_ID,First_Name,Last_Name,Email,Phone,City,State,Country,Signup_Date,Status
615,John,Thomas,,7745375603,Chicago,AZ,India,2022-10-31,Pending
616,Chris,White,chris.white@gmail.com,7598394160,Chicago,MH,India,2023-06-01,Inactive
617,Jane,Thomas,jane.thomas@example.com,8186741260,Patna,AZ,India,2021-01-14,Inactive
618,Linda,Kumar,linda.kumar@example.com,9664359092,Phoenix,AZ,UK,2021-08-18,Inactive
619,Robert,Taylor,robert.taylor@,7301653702,Mumbai,MH,India,2020-01-08,Pending
620,Jane,Kumar,jane.kumar@yahoo.com,8253066675,Patna,KA,India,2024-01-31,Inactive
621,Amit,Taylor,amit.taylor@,6474381073,Delhi,KA,UK,2022-06-28,Inactive
622,Jane,Anderson,jane.anderson@gmail.com,7878630190,Bangalore,CA,USA,2020-06-03,Pending
623,Neha,Anderson,neha.anderson@example.com,8613472292,Houston,IL,UK,2022-03-21,Active
624,Priya,Harris,,9181756859,Bangalore,KA,UK,2021-11-20,Pending
625,Anna,Martin,,7456731008,Mumbai,NY,India,2022-09-24,Active
626,Priya,White,priya.white@yahoo.com,8414983671,Mumbai,KA,USA,2020-07-30,Active
627,David,White,,6368873883,Delhi,IL,UK,2023-10-27,Active
628,Linda,Sharma,linda.sharma@example.com,6883280691,Bangalore,MH,UK,2023-08-27,Inactive
629,Linda,Sharma,,8307491223,Patna,CA,UK,2019-07-19,Inactive
630,Michael,Harris,michael.harris@,7761163606,Delhi,NY,USA,2023-02-06,Inactive
631,Robert,Sharma,robert.sharma@mail.com,7446289659,Houston,TX,USA,2021-01-11,Inactive
632,Linda,Anderson,linda.anderson@mail.com,7122278863,Phoenix,CA,USA,2020-07-29,Active
,Amit,Taylor,amit.taylor@mail.com,7154183468,Patna,CA,USA,2020-03-02,Active
,Linda,Smith,linda.smith@mail.com,7140826936,Houston,IL,UK,2020-01-15,Inactive
,,Smith,user.smith@yahoo.com,7216741769,Los Angeles,NY,UK,2024-02-18,Active
,John,Kumar,john.kumar@,9881607008,Chicago,NY,USA,2019-05-30,Pending
637,Robert,Harris,,8209653050,New York,TX,India,2019-09-01,Inactive
638,David,Sharma,david.sharma@yahoo.com,7838571304,Houston,BR,USA,2021-11-28,Active
639,Amit,,amit.test@example.com,8894467417,Phoenix,TX,UK,2022-04-10,Inactive
,Amit,Harris,,9634990376,Los Angeles,NY,India,2022-09-12,Active
641,Anna,,anna.test@,6942811428,Mumbai,AZ,USA,2022-10-24,Pending
,Neha,Martin,,9188679376,Los Angeles,KA,UK,2021-02-14,Inactive
643,Anna,Kumar,anna.kumar@mail.com,6777610904,Los Angeles,NY,India,2020-09-13,Active
644,Robert,Brown,robert.brown@gmail.com,9710911353,Delhi,TX,UK,2019-12-06,Pending
645,Priya,Jackson,priya.jackson@example.com,9539514990,Chicago,MH,USA,2020-08-28,Inactive
646,Linda,,,9634131061,Houston,AZ,USA,2023-02-06,Pending
647,Sarah,Thomas,sarah.thomas@gmail.com,6404177465,Bangalore,IL,India,2024-06-21,Pending
648,,Sharma,user.sharma@gmail.com,8890261726,Bangalore,BR,UK,2022-09-19,Active
649,David,Smith,david.smith@example.com,8064761933,Patna,NY,UK,2021-04-20,Inactive
650,Neha,Kumar,,6407943764,Delhi,MH,India,2024-01-12,Pending
651,,Johnson,user.johnson@,8221185674,Phoenix,DL,UK,2021-06-13,Active
652,,Sharma,user.sharma@yahoo.com,6149818620,Mumbai,BR,UK,2019-04-20,Inactive
653,Anna,Martin,anna.martin@,7842383124,Delhi,AZ,India,2020-04-12,Pending
654,,White,user.white@example.com,8067897543,Delhi,TX,India,2021-08-02,Pending
655,Sarah,Anderson,sarah.anderson@mail.com,7633283650,Bangalore,KA,India,2020-04-23,Active
656,Rahul,Kumar,rahul.kumar@,8972590085,Bangalore,MH,India,2023-11-07,Pending
657,Robert,,robert.test@yahoo.com,8759246347,Patna,AZ,India,2024-02-08,Pending
658,Chris,Jackson,chris.jackson@,9320089791,Patna,NY,India,2021-12-03,Inactive
659,Jane,Jackson,jane.jackson@yahoo.com,8312596638,Los Angeles,CA,UK,2020-02-01,Pending
660,Rahul,White,rahul.white@example.com,9350700572,Chicago,IL,UK,2019-02-28,Active
661,Linda,Martin,linda.martin@yahoo.com,9983091117,Phoenix,NY,India,2019-01-07,Pending
662,Michael,Thomas,michael.thomas@mail.com,9393307318,Los Angeles,MH,UK,2023-11-10,Active
663,Neha,Anderson,neha.anderson@example.com,7674771294,New York,DL,India,2023-12-19,Active
664,Emily,Taylor,emily.taylor@example.com,6897251864,Houston,BR,UK,2019-07-01,Inactive
665,Chris,Anderson,chris.anderson@yahoo.com,7590336095,Phoenix,NY,India,2019-09-24,Pending
666,Jane,Kumar,jane.kumar@yahoo.com,9146603236,Delhi,TX,USA,2022-12-29,Inactive
667,Emily,Martin,emily.martin@,8539067703,Houston,TX,UK,2021-12-17,Pending
668,Sarah,,sarah.test@mail.com,8203835308,Chicago,DL,USA,2023-09-05,Pending
669,Neha,Johnson,neha.johnson@yahoo.com,6556597622,Los Angeles,NY,India,2019-01-11,Active
670,Sarah,,sarah.test@mail.com,7788752330,Bangalore,MH,India,2023-06-12,Inactive
671,Sarah,Kumar,sarah.kumar@example.com,7482148942,Mumbai,MH,USA,2022-01-23,Inactive
672,Priya,,,9698867969,Mumbai,AZ,UK,2023-03-23,Active
673,Anna,Harris,anna.harris@,9803776850,Los Angeles,AZ,UK,2020-07-06,Active
674,Anna,,anna.test@example.com,8887844672,Houston,IL,UK,2022-12-05,Pending
675,Neha,,neha.test@gmail.com,8577090740,Houston,DL,India,2021-10-24,Pending
676,Neha,Taylor,neha.taylor@,8468772752,Phoenix,NY,India,2020-07-28,Inactive
677,Robert,Sharma,,9651585032,Los Angeles,NY,UK,2021-11-20,Inactive
678,Linda,Harris,linda.harris@example.com,6793207939,Houston,KA,India,2021-01-23,Active
679,,Sharma,user.sharma@,9518216856,Bangalore,DL,USA,2022-06-18,Pending
680,Jane,Anderson,jane.anderson@gmail.com,9733701857,Los Angeles,NY,UK,2019-01-21,Active
681,David,Sharma,david.sharma@gmail.com,7293305055,Phoenix,TX,UK,2021-09-27,Pending
682,Emily,Johnson,,9135691455,Patna,TX,India,2022-05-16,Pending
683,Rahul,Brown,,9042413829,Bangalore,KA,UK,2020-04-20,Inactive
684,Michael,Taylor,michael.taylor@example.com,9644954082,New York,AZ,India,2019-08-27,Pending
685,Neha,Thomas,neha.thomas@yahoo.com,6285360959,Los Angeles,TX,UK,2019-05-22,Active
686,Jane,Kumar,jane.kumar@yahoo.com,9680776956,Houston,KA,USA,2020-11-08,Active
687,John,Harris,john.harris@mail.com,7190152704,Delhi,NY,USA,2020-11-05,Active
688,Robert,,robert.test@mail.com,6627248327,Bangalore,AZ,India,2019-10-06,Active
689,Chris,Sharma,chris.sharma@yahoo.com,6022515983,Delhi,DL,UK,2024-05-16,Pending
690,Neha,Sharma,,9938077010,Patna,AZ,India,2022-04-26,Inactive
691,,,user.test@gmail.com,9355663542,Delhi,NY,India,2019-07-18,Pending
,Amit,Harris,amit.harris@yahoo.com,9958090178,Bangalore,BR,USA,2023-08-24,Active
693,Rahul,Kumar,rahul.kumar@yahoo.com,6932259780,Houston,AZ,India,2019-08-13,Pending
694,,White,user.white@mail.com,9274768083,New York,TX,USA,2024-05-09,Inactive
695,Linda,Johnson,linda.johnson@example.com,6167208790,Patna,AZ,USA,2023-08-16,Pending
696,Anna,Sharma,anna.sharma@example.com,6518027669,Phoenix,IL,USA,2021-08-24,Inactive
697,Rahul,Smith,rahul.smith@gmail.com,8722154328,Delhi,KA,UK,2023-10-22,Active
698,Neha,Anderson,neha.anderson@gmail.com,8866602673,Chicago,AZ,USA,2024-03-08,Pending
699,Emily,White,,9718310437,Phoenix,DL,UK,2019-02-23,Active
700,Neha,Brown,neha.brown@example.com,8401792758,New York,DL,USA,2019-11-24,Active
701,Chris,,chris.test@mail.com,8569478696,Patna,MH,UK,2019-08-17,Active
702,Robert,Taylor,robert.taylor@,9753962157,New York,TX,India,2024-04-13,Active
703,,Thomas,user.thomas@mail.com,8605756503,Mumbai,KA,India,2023-09-14,Active
704,Neha,Smith,neha.smith@example.com,8128911848,Patna,IL,UK,2019-09-05,Pending
705,Priya,,,8281130521,Phoenix,CA,UK,2019-09-08,Active
706,Robert,Jackson,robert.jackson@mail.com,8873437523,Chicago,TX,UK,2020-10-10,Pending
707,Priya,,,8056947225,New York,NY,India,2020-09-18,Active
708,Emily,,emily.test@example.com,6011352679,Chicago,NY,India,2021-08-16,Pending
709,Robert,Jackson,robert.jackson@,8126774586,Houston,IL,USA,2022-04-05,Inactive
710,,Johnson,user.johnson@mail.com,9155752192,Chicago,KA,India,2020-08-22,Pending
711,Amit,Anderson,amit.anderson@yahoo.com,6653513023,Phoenix,CA,UK,2022-01-19,Inactive
712,Emily,,emily.test@example.com,7293953515,Delhi,CA,India,2019-03-02,Active
713,Sarah,,sarah.test@example.com,9619882321,Bangalore,DL,India,2021-03-09,Pending
714,Anna,Anderson,anna.anderson@yahoo.com,7973620621,Houston,MH,USA,2022-07-10,Inactive
715,John,Jackson,john.jackson@example.com,7007096441,Chicago,AZ,UK,2024-06-20,Pending
716,Neha,Brown,neha.brown@gmail.com,7092263134,Delhi,TX,UK,2022-10-06,Pending
717,John,Johnson,john.johnson@yahoo.com,8454794781,Houston,TX,UK,2021-06-30,Active
718,Emily,Jackson,emily.jackson@gmail.com,7932783152,Mumbai,MH,India,2019-02-01,Inactive
719,Jane,Taylor,jane.taylor@yahoo.com,7703288753,Chicago,TX,UK,2021-09-05,Active
720,,,user.test@,7008476100,Delhi,IL,India,2021-06-28,Inactive
721,John,Anderson,,8037869284,Delhi,TX,UK,2023-11-24,Active
722,Michael,Jackson,michael.jackson@yahoo.com,8562543336,Delhi,TX,UK,2021-10-26,Active
723,Robert,Sharma,robert.sharma@mail.com,7218007398,Houston,IL,USA,2022-04-29,Pending
,Robert,Smith,robert.smith@mail.com,9277952156,Bangalore,CA,USA,2019-12-13,Pending
725,Chris,Anderson,chris.anderson@yahoo.com,6192742541,Mumbai,MH,UK,2020-10-14,Inactive
726,Rahul,White,rahul.white@gmail.com,9242065034,New York,BR,UK,2021-08-07,Pending
727,Michael,Johnson,michael.johnson@example.com,6027545266,Los Angeles,MH,UK,2022-03-29,Pending
728,,Harris,user.harris@,9128900170,Delhi,AZ,UK,2021-10-17,Inactive
729,,Anderson,,6427777896,Los Angeles,TX,India,2023-10-17,Inactive
730,Anna,Johnson,,6320639794,Patna,IL,USA,2020-05-31,Inactive
731,,White,user.white@example.com,7913162007,Houston,KA,USA,2022-04-19,Pending
732,Rahul,Smith,rahul.smith@gmail.com,6553208394,Bangalore,IL,USA,2022-04-27,Pending
733,Neha,,neha.test@example.com,6224351926,Mumbai,BR,India,2023-05-26,Pending
734,,Anderson,user.anderson@gmail.com,6432789211,Chicago,TX,USA,2019-08-03,Inactive
,Rahul,Johnson,rahul.johnson@gmail.com,7537835762,New York,KA,USA,2023-04-28,Inactive
736,Emily,Sharma,emily.sharma@example.com,8046898145,Los Angeles,TX,India,2020-05-20,Active
737,Jane,Thomas,jane.thomas@mail.com,6903758434,Chicago,KA,USA,2019-12-22,Inactive
738,Emily,,emily.test@example.com,6201329594,Delhi,TX,UK,2021-10-19,Active
739,Neha,Harris,,6453830718,Houston,IL,USA,2023-07-05,Pending
740,Neha,Taylor,neha.taylor@mail.com,8257127958,Houston,CA,UK,2019-03-27,Inactive
741,Amit,Harris,amit.harris@example.com,6618402285,Phoenix,TX,India,2022-11-07,Inactive
742,,Kumar,user.kumar@example.com,8283962594,Phoenix,TX,India,2024-06-16,Inactive
,David,Jackson,david.jackson@,9339461442,Los Angeles,KA,India,2024-01-15,Pending
744,Priya,Johnson,,6655864335,Chicago,CA,USA,2020-07-08,Active
745,,Taylor,user.taylor@example.com,7975320562,Patna,BR,India,2021-01-02,Active
746,Linda,,,8257509541,Delhi,IL,UK,2019-05-16,Active
747,Chris,Smith,,6817963901,Phoenix,AZ,USA,2020-01-07,Pending
748,,Jackson,user.jackson@,6362170685,Los Angeles,BR,India,2020-03-22,Active
749,Linda,Smith,linda.smith@,7442256016,New York,BR,India,2022-09-01,Inactive
750,Amit,Smith,amit.smith@gmail.com,7888348585,Mumbai,NY,UK,2022-01-26,Inactive
751,Chris,Smith,,6686041874,Delhi,CA,India,2024-03-16,Active
752,Emily,Anderson,emily.anderson@mail.com,9422389376,Los Angeles,NY,India,2023-07-27,Inactive
753,Anna,Sharma,anna.sharma@gmail.com,9878142175,Houston,BR,USA,2020-09-20,Pending
754,,White,user.white@yahoo.com,7754620090,Phoenix,AZ,India,2021-09-10,Inactive
,,,user.test@example.com,9996495610,Bangalore,BR,USA,2020-10-19,Active
756,Sarah,Kumar,,7708673568,Chicago,MH,UK,2020-04-22,Active
757,Amit,Kumar,amit.kumar@gmail.com,9717266446,Los Angeles,TX,UK,2023-01-13,Active
758,Michael,Martin,michael.martin@mail.com,7648252847,Los Angeles,BR,India,2019-09-29,Pending
759,,Thomas,user.thomas@mail.com,8385698112,Los Angeles,CA,UK,2020-04-22,Inactive
760,Michael,Sharma,michael.sharma@gmail.com,6276011237,Houston,DL,USA,2024-06-20,Inactive
761,John,Sharma,john.sharma@mail.com,8208979340,Bangalore,NY,UK,2021-12-04,Inactive
762,Amit,,amit.test@gmail.com,9511270509,Phoenix,CA,USA,2019-07-03,Pending
,Michael,White,michael.white@example.com,9684079546,Bangalore,IL,UK,2019-12-16,Pending
764,David,Martin,david.martin@mail.com,7176833111,Delhi,IL,India,2023-05-12,Inactive
765,Michael,Harris,michael.harris@yahoo.com,8663839664,Los Angeles,NY,USA,2022-01-12,Inactive
766,David,Taylor,,6917576678,New York,CA,USA,2024-03-24,Pending
767,Jane,Harris,jane.harris@,7692600558,Houston,DL,UK,2024-01-19,Active
768,David,Johnson,david.johnson@gmail.com,9071674991,Houston,CA,UK,2021-06-14,Active
769,John,,john.test@example.com,9673426172,Delhi,DL,USA,2019-10-26,Inactive
,Anna,,anna.test@yahoo.com,9157792063,Chicago,KA,India,2022-07-06,Pending
771,Chris,Taylor,chris.taylor@mail.com,9216489410,Chicago,BR,UK,2019-01-06,Active
772,,Brown,user.brown@,8900478907,New York,CA,UK,2023-11-12,Inactive
,Neha,Jackson,,7260427980,Bangalore,CA,USA,2024-03-09,Pending
774,Sarah,Sharma,sarah.sharma@yahoo.com,8457780770,Mumbai,TX,India,2022-10-12,Pending
775,Linda,White,linda.white@example.com,8411220639,Los Angeles,TX,UK,2022-08-29,Inactive
776,Chris,Harris,,6451568347,Patna,BR,India,2022-09-10,Pending
777,,Kumar,user.kumar@mail.com,6849173405,New York,TX,India,2021-05-26,Pending
778,Robert,Thomas,robert.thomas@example.com,6706064412,Los Angeles,AZ,USA,2019-04-19,Inactive
779,,,,7137100358,Los Angeles,DL,UK,2021-07-16,Pending
780,Anna,Harris,anna.harris@yahoo.com,8698910703,Phoenix,TX,USA,2021-02-22,Inactive
781,,Kumar,user.kumar@gmail.com,8943180390,Bangalore,BR,USA,2020-01-03,Active
782,Chris,Johnson,chris.johnson@,6567436308,Chicago,BR,UK,2021-05-20,Pending
783,David,Martin,david.martin@mail.com,6542506846,Bangalore,CA,USA,2023-07-19,Active
784,Priya,Brown,,8782091285,Mumbai,IL,India,2021-12-04,Inactive
785,,Anderson,user.anderson@mail.com,9698863785,Houston,TX,UK,2024-04-30,Pending
,Amit,White,amit.white@gmail.com,9553764369,Delhi,CA,UK,2022-02-14,Active
787,,Martin,,8240693088,Los Angeles,CA,USA,2019-03-11,Pending
788,Neha,Johnson,neha.johnson@example.com,9747615106,Patna,CA,UK,2021-10-07,Active
789,,Martin,user.martin@yahoo.com,9003252207,Phoenix,BR,India,2021-07-24,Active
790,Anna,White,anna.white@yahoo.com,9854017385,New York,AZ,USA,2023-09-26,Pending
791,,Brown,user.brown@,7799339275,Mumbai,BR,India,2020-12-11,Active
792,,,,6895561439,Chicago,CA,UK,2019-11-12,Pending
793,Linda,,,6694783954,Chicago,NY,USA,2022-08-23,Pending
794,Michael,Johnson,,6254145827,Delhi,TX,USA,2022-08-27,Inactive
795,Linda,Jackson,linda.jackson@mail.com,6723065330,New York,TX,UK,2020-11-04,Pending
796,Chris,Johnson,,8412667675,Chicago,MH,USA,2024-05-23,Inactive
797,,Taylor,user.taylor@mail.com,9644170872,Houston,NY,UK,2020-08-06,Active
798,Robert,,robert.test@gmail.com,6970674476,Bangalore,AZ,UK,2023-02-15,Active
799,Anna,Sharma,anna.sharma@example.com,6494134041,Los Angeles,CA,UK,2020-02-06,Inactive
800,,Smith,user.smith@gmail.com,8314232506,New York,KA,USA,2020-10-29,Pending
